part number,Produttore
88060ULW,NSN
88060VAW,NSN
88060VAX,NSN
88060VAY,NSN
88060YQN,NSN
88061LAR,NSN
88061TVV,NSN
88061TVX,NSN
99054RJP,NSN
9Z5E9WP7,NSN
ABA60S8P,NSN
ABA6BKHW,NSN
ACFDOX8P,NSN
AD431X3M,NSN
AD43HF91,NSN
C8HSJQ45,NSN
CR8DE1KB00F0,NSN
CR8DE8YBMSF0,NSN
F76PXS2H,NSN
F76PXS5H,NSN
JUY6TO36,NSN
KRE1012565/1,NSN
KRE1012566/1,NSN
KRE1012568/1,NSN
KRE1012574/1,NSN
RAV-RM801KRTP-E,NSN
RBC-AMTU31-E,NSN
S1010JDF,NSN
S1010JDG,NSN
S1010JDH,NSN
S1010JDJ,NSN
S1010JDK,NSN
S1010KDG,NSN
S1010KDH,NSN
S1010KQH,NSN
S1010LKX,NSN
S1010LKY,NSN
S1010LQY,NSN
S1010LRA,NSN
S1010NCS,NSN
S1010NCT,NSN
S1010NCU,NSN
S1010NHF,NSN
S1010NHG,NSN
S1010NHH,NSN
S1010PER,NSN
S1010PMK,NSN
S1010PMQ,NSN
S1010PMR,NSN
S1010PNP,NSN
S1010PUP,NSN
S1010PVH,NSN
S1010PWJ,NSN
S1010PWK,NSN
S1010PWL,NSN
S1010PWM,NSN
S1010QAG,NSN
S1010QAM,NSN
S1010QAN,NSN
S4021159,NSN
S4024286,NSN
S4024294,NSN
S4024295,NSN
S4024576,NSN
S4024577,NSN
S4025643,NSN
S4025644,NSN
S4025810,NSN
S4026668,NSN
S4026724,NSN
S4026791,NSN
S4X400H_200G,NSN
S4X400H_SP,NSN
SUPAS18-42-1+0ASEP,NSN
SUPAS6-13-1+0ASEP,NSN
V65TSR69,NSN
02353FFM,NSN
34060533,NSN
34060852,NSN
34060964,NSN
34061006,NSN
34061037,NSN
34061750,NSN
34061959,NSN
02232CWG,NSN
02351XQS,NSN
03033FUU,NSN
03033QCG,NSN
03034TMW,NSN
04120164,NSN
69JFVYSQ,NSN
88035GMW,NSN
88036BDC,NSN
8DG60266XX,NSN
CCVS02MS,NSN
MB-1EDFA,NSN
Misc_01,NSN
PSS24X_SHK_SP,NSN
34160023,NSN
52443160,NSN
02115156,NSN
02115987,NSN
02116153,NSN
02352YYL-001,NSN
02352YYL-002,NSN
02353AAX-001,NSN
02353ABA-001,NSN
02353ASF-002,NSN
02353ASF-004,NSN
02353CBQ-002,NSN
02353CFT-001,NSN
02353CFT-002,NSN
02353DJK-001,NSN
02353DJK-002,NSN
02353EVU-001,NSN
02353EVU-002,NSN
02354GCU-001,NSN
02354GCU-002,NSN
02354GCY-001,NSN
02354QJC-001,NSN
02354QJD-001,NSN
03033GDR-001,NSN
03033MVP-001,NSN
03034KEG,NSN
03050BEC-001,NSN
03050DFJ-001,NSN
03050DFL-001,NSN
03050DMG-001,NSN
03050EYK-001,NSN
03050FKY-001,NSN
03050FLA-002,NSN
03059101-003,NSN
03059114-002,NSN
04044337,NSN
04120080,NSN
04120083,NSN
04120121,NSN
04120122,NSN
04120124,NSN
04120340,NSN
04120638-002,NSN
14138425-001,NSN
14138425-002,NSN
14138425-003,NSN
1830ONEA,NSN
1830ONEW,NSN
1850TSSOW_SP17,NSN
1850TSSOW_SP18,NSN
1850WDM_1_c2,NSN
1850WDM_1_G_9,NSN
1850WDM_1_H_1,NSN
1850WDM_1_H_2,NSN
1850WDM_1_H_3,NSN
1850WDM_1_H_4,NSN
1850WDM_2_c,NSN
1850WDM_2_z61,NSN
1850WDM_2_z62,NSN
1850WDM_3_as4,NSN
1850WDM_3_as4l,NSN
1850WDM_3_BC+L,NSN
1850WDM_3_BC-L,NSN
1850WDM_3_C_METRO,NSN
1850WDM_3_C48,NSN
1850WDM_3_C64,NSN
1850WDM_3_f_1_METRO,NSN
1850WDM_3_g25,NSN
1850WDM_3_I_4D,NSN
1850WDM_3_I_4D_METRO,NSN
1850WDM_3_IB,NSN
1850WDM_3_K,NSN
1850WDM_3_K1,NSN
1850WDM_3_mxn,NSN
1850WDM_3_mxnl,NSN
1850WDM_3L_K,NSN
1850WDM_4_x,NSN
1850WDM_5_c_10,NSN
1850WDM_5_q_71L,NSN
1850WDM_5_q_72L,NSN
1850WDM_5_q_7L,NSN
1850WDM_5_s_4L,NSN
1850WDM_5_s_5c,NSN
1850WDM_5_s_5L,NSN
1850WDM_5_s_5p,NSN
1850WDM_5_s_6L,NSN
1850WDM_5_s5_1,NSN
1850WDM_5_s5_4,NSN
1850WDM_5_s5_5,NSN
1850WDM_5_s5_6,NSN
1850WDM_5_s5_64,NSN
1850WDM_5_Vs_1,NSN
1850WDM_5_Vs_2,NSN
1850WDM_5_Vs_2L,NSN
1850WDM_5_Vs_3,NSN
1850WDM_5_Vs_3L,NSN
1850WDM_5_Vs_4,NSN
1850WDM_5_Vs_44,NSN
1850WDM_5_Vs_44L,NSN
1850WDM_5_Vs_4L,NSN
1850WDM_5_Vs_5,NSN
1850WDM_5_Vs_6,NSN
1850WDM_5_Vs_6L,NSN
1850WDM_5_x_30,NSN
1850WDM_5_x_32,NSN
1850WDM_5_x_33,NSN
1850WDM_5_x_34,NSN
1850WDM_5_x_51,NSN
1850WDM_5_x_52,NSN
1850WDM_5_x_63,NSN
1850WDM_5_X_63E,NSN
1850WDM_5_x_64c,NSN
1850WDM_6_Y1,NSN
1850WDM_6_Y2,NSN
1850WDM_6_Y7,NSN
1850WDM_6_Y91,NSN
1850WDM_6_Y92,NSN
1850WDM_6_Y93,NSN
1850WDM_6_Y94,NSN
1850WDM_6_Y95,NSN
1850WDM_6_Y96,NSN
1850WDM_7_D,NSN
1850WDM_7_f_3,NSN
1850WDM_7_T,NSN
1850WDM_7_x22,NSN
1850WDM_7_z11,NSN
1850WDM_7_z26,NSN
1850WDM_7_z27,NSN
1850WDM_7_z28,NSN
1850WDM_7_z29,NSN
1850WDM_7_z31,NSN
1850WDM_7_z32,NSN
1850WDM_7_z33,NSN
1850WDM_7_z51,NSN
1850WDM_7_z52,NSN
1850WDM_7_z53,NSN
1850WDM_7_z54,NSN
1850WDM_7_z55,NSN
1850WDM_7_z56,NSN
1850WDM_7_z57,NSN
1850WDM_7_z58,NSN
1850WDM_8_ALSWL,NSN
1850WDM_8_B,NSN
1850WDM_8_BF8,NSN
1UX500_200G,NSN
1UX500_300G,NSN
1UX500_400G,NSN
1UX500_500G,NSN
1UX500_UPG100G,NSN
200G_LINE (L-Band),NSN
200G_LINE_24x,NSN
200G_LINE_24x_1,NSN
200G_LINE_24x_2,NSN
200G_LINE_24x_3,NSN
200G_LINE_24x_4,NSN
200G_LINE_8x_12x,NSN
200G_LINE_8x_12x_1,NSN
24X10AN1T,NSN
24X1BMDCO_SP,NSN
1BMDCO200G,NSN
1BMDCO300G,NSN
1BMDCO400G,NSN
24X2UC1T,NSN
UPG1BMDCO200G,NSN
UPG1BMDCO400G,NSN
27011505-001,NSN
27011698-001,NSN
340613620-001,NSN
34061748-002,NSN
34061749-002,NSN
34160017-001,NSN
34160023-001,NSN
34160024-001,NSN
7595050-00,NSN
7598847-00,NSN
7605117-00,NSN
7613775-00,NSN
7841662-00,NSN
1850WDM_8_GHZSWL,NSN
1850WDM_B_5,NSN
S1010HFN,NSN
100G_LINE_8x_12x,NSN
100G_Metro_MX_METRO,NSN
100G_Metro_TX_CH_1,NSN
100G_Metro_TX_CH_METRO,NSN
100G_Metro_TX_CH-M520,NSN
100G_SD_MX_1,NSN
100G_SD_MX-M520(100G),NSN
QDD-4X100G-LR-S,NSN
100G_SD_TX_1,NSN
100G_SD_TX-M520,NSN
AD434GYL,NSN
10G_L_METRO,NSN
OLA_EDFA_C_PSS8,NSN
10G_MX_D_1,NSN
3m.GE_x10.IT,NSN
10G_TX_D_1,NSN
1m.10GE_x8(Solution2),NSN
1x.400GE_x2(Solution2),NSN
200G_LINE_(L-Band),NSN
200G_LINE_(N504),NSN
200G_LINE_(N504)_1,NSN
200G_LINE_1,NSN
200G_LINE_2,NSN
200G_LINE_3,NSN
24X4UC1T_1DCO250G,NSN
24X4UC1T_UPG1DCO200G,NSN
2m.i.IT,NSN
AHPMDG_add700,NSN
3m.100GE_x1.IT,NSN
3m.10GE_x2(Solution1),NSN
3m.1GE_x8(Solution1),NSN
3s.100GE_x2.IT,NSN
3s.1GE_x8(Solution1),NSN
3s.i.IT,NSN
400G_LINE_(L-Band),NSN
400G_Metro:TX_CH,NSN
400G_Metro:TX_CH_1,NSN
400G_Metro_TX,NSN
400G_Metro_TX(L_BAND),NSN
400G_Metro_TX(L_BAND)_1,NSN
400G_SD_TX(M828-1*400G),NSN
400G_SD_TX_(L-band),NSN
400G_SD_TX_(L-band)_1,NSN
400G_SD_TX_1,NSN
400G_SD_TX_2,NSN
400G_SD_TX-M604,NSN
400G_TR,NSN
AO Dual Carrier LEAP,NSN
AO Dual Carrier STEP,NSN
AQU4518R14v07,NSN
Big Nodal Brick STEP,NSN
cl.1GE_x2(Solution1),NSN
cl.i(Solution1),NSN
cm.i(Solution1),NSN
cm.i(Solution2),NSN
Core_CDC-F_(2D)_C_only_M12,NSN
Core_C-F-AL,NSN
E-Band 1+0 10Gbps STEP,NSN
E-Band 1+0 1Gbps STEP,NSN
E-Band 1+0 2Gbps STEP,NSN
E-Band 1+0 5Gbps STEP,NSN
E-band LE terminal modernization,NSN
E-Band Low End LEAP,NSN
Elektroinstallation Kabel-1,NSN
Elektroinstallation Kabel-2,NSN
E-MBL high End STEP,NSN
E-MBL Low End STEP,NSN
Erdungsinstallation Kabel-3,NSN
Erdungsinstallation Kabel-4,NSN
FIS00081001,NSN
FIS00180005,NSN
HUS00081001,NSN
IM 2+0 L1 Bonding on Nodal LEAP,NSN
IM Big Nodal Basic Brick IDU LEAP,NSN
IM E-Band LE 2+0 XPIC LEAP,NSN
IM Ent AO 1+0 LEAP Customer,NSN
IM Ent AO 1+0 LEAP Network,NSN
IM Ent AO 1+1 LEAP Customer,NSN
IM Ent AO 1+1 LEAP Network,NSN
IM Ent E-band 1+0 1G LEAP Customer,NSN
IM Ent E-band 1+0 1G LEAP Network,NSN
IM Ent SM 1+0 LEAP Customer,NSN
IM Ent SM 1+0 LEAP Network,NSN
IM Ent SM 1+1 LEAP Customer,NSN
IM Ent SM 1+1 LEAP Network,NSN
IM Nodal Basic Brick IDU LEAP,NSN
IM ODU 1+0 on Nodal LEAP,NSN
IM SM HE as E-band IDU LEAP,NSN
IM SM HE LEAP - 2+0 XPIC,NSN
IM SM HE when used as MBL LEAP,NSN
IM SM LE LEAP,NSN
Ins Mat for E-MBL Low End LEAP,NSN
Inst Mat for AO Dual Carrier LEAP,NSN
Inst mat for E-Band Low End LEAP,NSN
Inst Mat for MCR High End LEAP,NSN
Inst Mat for MCR Low End LEAP,NSN
Inst Mat for MW MBL High End LEAP,NSN
Inst Mat for MW MBL Low End LEAP,NSN
L800_3AHPMDG_2T4R_NOSFP,NSN
L8NR7_3AHPMDG_2T4R_NOSFP_PNRR,NSN
MBL Low End terminal modernization,NSN
MCR HE STEP,NSN
MCR High End LEAP,NSN
MCR LE STEP,NSN
MCR Low End LEAP,NSN
Misc_04_C,NSN
Misc_07,NSN
Misc_08,NSN
Multishelves ETH aggr - '200 Nodes',NSN
Multishelves ETH aggr '>200 Nodes',NSN
MW MBL High End LEAP,NSN
MW MBL High End STEP,NSN
MW MBL Low End STEP,NSN
Nodal terminal modernization-950A,NSN
Nx100G_LINE_(L-Band),NSN
Nx100G_LINE_24x,NSN
Nx100G_LINE_24x_1,NSN
Nx100G_LINE_24x_2,NSN
Nx100G_LINE_24x_3,NSN
Nx100G_LINE_24x_4,NSN
Nx100G_LINE_24x_5,NSN
Nx100G_LINE_24x_6,NSN
Nx100G_LINE_24x_7,NSN
Nx100G_LINE_8x_12x,NSN
Nx100G_Metro_1,NSN
Nx100G_Metro_2,NSN
Nx100G_Metro_3,NSN
Nx100G_Metro_MX,NSN
Nx100G_Metro_MX (L BAND ),NSN
Nx100G_Metro_MX (L BAND )_PSI,NSN
Nx100G_Metro_MX (L BAND )_S4X400,NSN
Nx100G_Metro_MX(L_BAND),NSN
Nx100G_Metro_MX(L_BAND)_1,NSN
Nx100G_Metro_MX_1,NSN
Nx100G_Metro_ONE,NSN
Nx100G_Metro_PSI,NSN
Nx100G_Metro_PSI_1,NSN
Nx100G_Metro_PSI_2,NSN
Nx100G_SD_MX (L BAND )_2,NSN
Nx100G_SD_MX (L BAND )_3,NSN
Nx100G_SD_MX (L BAND )_4,NSN
Nx100G_SD_MX (L BAND )_5,NSN
Nx100G_SD_MX (L BAND )_S4X400_2,NSN
Nx100G_SD_MX (L BAND )_S4X400_3,NSN
Nx100G_SD_MX (L BAND),NSN
Nx100G_SD_MX (L BAND)_PSI,NSN
Nx100G_SD_MX (L BAND)_S4X400,NSN
Nx100G_SD_MX_(L-band),NSN
Nx100G_SD_MX_(L-band)_1,NSN
Nx100G_SD_MX_1,NSN
Nx100G_SD_MX_2,NSN
Nx100G_SD_MX_3,NSN
Nx100G_SD_MX_4,NSN
Nx100G_SD_MX_5,NSN
Nx100G_SD_MX_PSI,NSN
Nx100G_SD_MX_PSI_1,NSN
Nx100G_SD_MX_PSI_2,NSN
Nx100G_SD_MX_PSI_3,NSN
Nx100G_SD_MX_PSI_4,NSN
Nx100G_SD_MX-600G,NSN
Nx100G_SD_MX-M504/A24,NSN
Nx100G_SD_MX-M504/AB5,NSN
Nx100G_SD_MX-M520,NSN
Nx100G_SD_MX-M604,NSN
Nx100G_SD_MX-M828,NSN
Ponder M,NSN
Nx100G_TR_1,NSN
Nx100G_TR_24x,NSN
Nx100G_TR_8x_12x,NSN
Nx100G_TR-IT,NSN
nxANY_TR_1,NSN
nxANY_TR_24x,NSN
nxANY_TR_8x_12x,NSN
OC1S63E1,NSN
OC1S63E2,NSN
OC2D12MS,NSN
OC2O10MS,NSN
OC4S10MS,NSN
OLA EDFA C,NSN
OLA EDFA C_PSS32,NSN
OLA EDFA C+L,NSN
OLA EDFA C+L_RAMAN,NSN
OLA EDFA C-L (L-band ready),NSN
OLA RAMAN,NSN
OLA_EDFA_C,NSN
OLA_EDFA_C_1,NSN
ONE_A_SK,NSN
ONE_CFP2-DCO_100G,NSN
ONE_CFP2-DCO_200G,NSN
ONE_H_1x100G_MUX,NSN
ONE_H_1x100G-DCO_MUX,NSN
ONE_H_2x100G_MUX,NSN
ONE_H_2x100G-DCO_MUX,NSN
ONE_H_SDH_MUX,NSN
ONE_H_SK,NSN
ONE_M_1xD16CH,NSN
ONE_M_2xD4CH,NSN
ONE_M_SK,NSN
ONE_QSFP28_ER4,NSN
ONE_QSFP28_LR4,NSN
ONE_QSFP28_SR4,NSN
ONE1RUMIK,NSN
ONEFAN-H,NSN
ONELAB,NSN
ONEMIK,NSN
ONEPSF,NSN
OTDR-35-4,NSN
OTN_XC_L,NSN
OTN_XC_M,NSN
OTN_XC_S,NSN
PDU12I12O,NSN
PDU4I12O,NSN
PoC1/2 C-F_IRDM20,NSN
PoC1/2 C-F_IRDM32,NSN
PoC1/2_C-F(OH20)-DE,NSN
PoC1/2_C-F-IT,NSN
PoC3 C-F(1800II TP)_IT,NSN
PoC3 C-F_iR4,NSN
PoC3 C-F_iR9,NSN
PoC3 M (2D 1 shelf)_ONE,NSN
PoC3 M (2D 1 shelf)_PSS8,NSN
PoC3 M (2D 1 shelf)_PSS8_OAS,NSN
"PoC3 Router-Medium, Initial (3m.i) solut",NSN
PoC3 STITCH C-F-IT,NSN
PoC3_C-F(1800II_TP),NSN
PoC3_C-F(9800M05),NSN
PoC3_M_(2D_1_shelf),NSN
PoC3_S,NSN
PoC3_S_PSS8_OAS_SD,NSN
PoC3_S_PSS8_SD,NSN
Ponder M_PSS8,NSN
Ponder S_ONE,NSN
Ponder S_PSS8,NSN
Ponder_M,NSN
Ponder_S,NSN
PSF-MP,NSN
PSF-MP-BLANK,NSN
PSI-M_DFM6_2_200G_START,NSN
PSI-M_DFM6_2_200G_UPG,NSN
PSI-M_LH_1_100G_UPG,NSN
PSI-M_LH_1_200G_UPG,NSN
PSI-M_LH_1a_100G_UPGRTU,NSN
PSI-M_LH_1a_200G_UPG,NSN
PSI-M_LH_1a_75Ghz_UPGRTU,NSN
PSI-M_LH_2_200G16Q_START,NSN
PSI-M_LH_2_200G16Q_UPG,NSN
PSI-M_LH_8_200G16Q_FULL,NSN
PSI-M_LH_ACO_100G_UPG,NSN
PSI-M_RACK_12I120,NSN
PSI-M_RACK_4I12O,NSN
PSI-M_RACK_4I320,NSN
PSI-M_SFM6_2_200G_START,NSN
PSI-M_SFM6_2_200G_UPG,NSN
PSI-M_SK,NSN
PSI-M_VCDCO_100+10x10_UPG,NSN
PSI-M_VCDCO_1x400_UPG,NSN
PSI-M_VCDCO_2nd400_UPG,NSN
PSI-M_VCDCO_2x100_UPG,NSN
PSI-M_VCDCO_4x100_UPG,NSN
PSI-M_VCDD2M4_1x100_UPGRTU,NSN
PSI-M_VSSFM6_1x100_UPGRTU,NSN
PSI-M_VSSFM6_1x400_UPG,NSN
PSI-M_VSSFM6_1x400L_UPG,NSN
PSI-M_VSSFM6_2x100_UPG,NSN
PSI-M_VSSFM6_4x100_UPG,NSN
PSI-M_VSSFM6_4x100L_UPG,NSN
PSI-M_VSSFM6_6x100_UPG,NSN
PSI-M_VSSFM6_6x100L_UPG,NSN
PSI-MDC_SP,NSN
PSI-MDFC12_SP,NSN
PSI-MEC_SP,NSN
PSI-MFAN_SP,NSN
PSS12X_12T,NSN
PSS12X_12T_METRO,NSN
PSS12X_12TXC_SP,NSN
PSS12X_30APF_SP,NSN
PSS12X_4T12T_UPG,NSN
PSS12X_5TXC_SP,NSN
PSS12X_AIRBL_SP,NSN
PSS12X_AIRBM_SP,NSN
PSS12X_EC_SP,NSN
PSS12X_ETSH_SP,NSN
PSS12X_SHK_SP,NSN
PSS12XSH_SP,NSN
PSS16_AC_NEC,NSN
PSS16_AC_SHK,NSN
PSS16_SHK_T,NSN
PSS-16IIACSH_SP,NSN
PSS-16IIFAN_SP,NSN
PSS-16IIPWR_SP,NSN
PSS-16IISH_SP,NSN
PSS-16IIUP_SP,NSN
PSS32_COS_SP,NSN
PSS32_PTPCTL,NSN
PSS32_PTPIO,NSN
PSS8_16_20P4+4,NSN
PSS8_16_iR4,NSN
PSS8_30APFTMG_IO,NSN
PSS8_AC,NSN
PSS8_EAL3_SHK,NSN
PSS8X_1.6T4T_UPG,NSN
PSS8X_4T,NSN
PSS8X_4T_METRO,NSN
QHK-A-FP,NSN
QHK-A-FT,NSN
QHK-A-WDS,NSN
QHK-B,NSN
E-BAND_LOW_END_W/_380AXH,NSN
S2AD200H_SP,NSN
SM_2+0_TERMINAL_MODERNIZATION,NSN
Small_Nodal_Brick_LEAP,NSN
SMALL_NODAL_BRICK_STEP,NSN
SP_BR_25A,NSN
SP_PF_50A,NSN
Split Mount 1+0 - 8E1 STEP,NSN
Split Mount 1+0 STEP,NSN
Split Mount 2+0 - 8E1 STEP,NSN
Split Mount 2+0 STEP,NSN
Split Mount Low End LEAP,NSN
3AHPMDG_MODGU9-NEWL8_2T4R_NSFP,NSN
SynchETH optical input,NSN
TMK1MDCAMP,NSN
TRAINING,NSN
WDM-IO-BLNK,NSN
XFAN12_SP,NSN
XFAN8_SP,NSN
XMC-5D_PRO_LEAP,NSN
XMFC_SP,NSN
XPSF12_SP,NSN
XPSF8_SP,NSN
XSSC_SP,NSN
2UX200,NSN
2UX500,NSN
2UX500_1DCO200G,NSN
2UX500_1DCO300G,NSN
2UX500_1DCO400G,NSN
2UX500_2DCO400G,NSN
2UX500_UPG100G,NSN
2UX500_UPG1DCO200G,NSN
2UX500_UPG1DCO300G,NSN
2UX500_UPG1DCO400G,NSN
8DG62684AA,NSN
RAV-RM561KRTP-E,NSN
100G_LINE_(L-Band),NSN
100G_LINE_24x,NSN
147972,NSN
100G_Metro_MX_1,NSN
100G_Metro_MX_2,NSN
100G_Metro_MX_ONE,NSN
100G_Metro_MX_PSI,NSN
100G_Metro_MX-M520,NSN
100G_Metro_TX,NSN
100G_Metro_TX_CH_ONE,NSN
100G_Metro_TX_CH_PSI,NSN
100G_SD_MX_2,NSN
100G_SD_MX_ONE,NSN
100G_SD_MX_PSI,NSN
100G_SD_MX-M620(200G),NSN
100G_SD_MX-MDCAMP(100G),NSN
100G_SD_MX-MDCAMP(200G),NSN
100G_SD_TX_3,NSN
100G_SD_TX_ONE,NSN
100G_SD_TX_PSI,NSN
100G_TR_24x,NSN
100G_TR_8x_12x,NSN
10G_L_1,NSN
10G_L_80G,NSN
OLA_EDFA_C_PSS32,NSN
10G_MX_D-ELOM,NSN
CDC-F(1D)_IRDM20,NSN
CDC-F(1D)_IRDM32,NSN
10G_MX_D-M210,NSN
10G_TX_D-LDX,NSN
10G_TX_D-M210,NSN
1850WDM_7_z88_METRO,NSN
1850WDM_8_METRO,NSN
1850WDM_P4_CP-10_AC_METRO,NSN
1850WDM_P4_CP-2_AC_METRO,NSN
1850WDM_P4_CP-2_METRO,NSN
1850WDM_P4_CP-6_METRO,NSN
1850WDM_P4_SFC4A_METRO,NSN
1850WDM_P4_SFC4B_METRO,NSN
1850WDM_P4_SFC8_METRO,NSN
1850WDM_P4_SFD4A_METRO,NSN
1850WDM_P4_SFD4B_METRO,NSN
1850WDM_P4_SFD4C_METRO,NSN
1850WDM_P4_SFD4D_METRO,NSN
1850WDM_P4_SFD4E_METRO,NSN
1850WDM_P4_SFD4G_METRO,NSN
1850WDM_P4_SFD4H_METRO,NSN
1850WDM_P4_SFD8A_METRO,NSN
1850WDM_P4_SFD8C_METRO,NSN
1850WDM_P4_SFD8D_METRO,NSN
1m.100GE_x4(Solution2),NSN
1m.1GE_x16(Solution2),NSN
1x.10GE_x8(Solution2),NSN
20AX200_METRO,NSN
20MX80_METRO,NSN
24X_10T_Init#2,NSN
24X_10T_METRO,NSN
24X_24T,NSN
UPG1BMDCO100G,NSN
UPG1BMDCO300G,NSN
ZR190KCE-TFD-455,NSN
24X2UC400-200GANY,NSN
24X2UC400-200GUPG,NSN
24X30AN300_METRO,NSN
24X4UC1T,NSN
24X4UC1T_1DCO100G,NSN
24X4UC1T_1DCO300G,NSN
24X4UC1T_1DCO400G,NSN
24X4UC1T_UPG100G,NSN
24X4UC1T_UPG1DCO100G,NSN
24X4UC1T_UPG1DCO300G,NSN
24X4UC1T_UPG1DCO400G,NSN
24X4UC400_METRO,NSN
24X8UC1T_1ACO100G,NSN
24X8UC1T_1ACO200G,NSN
24X8UC1T_UPG100G,NSN
24X8UC1T_UPG1ACO100G,NSN
24X8UC1T_UPG1ACO200G,NSN
24XPSFH,NSN
24XRACK_METRO,NSN
24XSC24T,NSN
2m.100GE_x2,NSN
2m.10GE_x8,NSN
2m.1GE_x16,NSN
400G_LINE (L-Band),NSN
400G_LINE:8x_12x,NSN
400G_LINE_24x_2UC1T,NSN
400G_LINE_24x_4UC1T,NSN
400G_LINE_24x_4UC1T_1,NSN
400G_Metro:TX CH_PSI,NSN
400G_Metro_TX (L BAND ),NSN
400G_Metro_TX (L BAND )_PSI,NSN
400G_SD_TX (L BAND ),NSN
400G_SD_TX (L BAND )_PSI,NSN
400G_SD_TX_PSI,NSN
400G_TR_24x,NSN
400G_TR_8x_12x,NSN
4UC1T_SP,NSN
8DC30T2,NSN
A99-4HG-FLEX-FC=,NSN
QDD-4X100G-LR-S=,NSN
3KC93809AA,NSN
CC4S10MS,NSN
3KC90103AA,NSN
cl.100GE_x1(Solution1),NSN
cl.10GE_x2(Solution1),NSN
cl.25GE_x1(Solution1),NSN
cm.10GE_x2(Solution1),NSN
cm.10GE_x2(Solution2),NSN
cm.1GE_x2(Solution1),NSN
cm.1GE_x2(Solution2),NSN
CDC-F,NSN
CDC-F C+L,NSN
CDC-F C+L_MCS,NSN
Core C-F C+L,NSN
Core C-F_IRDM20_ONLY,NSN
Core C-F_iRDM32_C_L,NSN
Core C-F_iRDM32_ONLY,NSN
D40MDMUC,NSN
D-4FAD25,NSN
DCI,NSN
E1-AGG-BLANK,NSN
FAN-L,NSN
FAN-L-BLNK,NSN
GNSSANT,NSN
GNSSSFP,NSN
M-OTD-AD,NSN
FO-MF-3/15,NSN
PC_25sm_1mt additional,NSN
PC_35sm_1mt additional,NSN
PC_50sm_1mt additional,NSN
PoC3 S_ONE,NSN
PoC3 S_PSS8,NSN
PoC3 S_PSS8_OAS,NSN
Ponder L_PSS16II,NSN
Ponder L_PSS32,NSN
Ponder M_PSS16II,NSN
PSS12XBundle#1_METRO,NSN
PSS12XBundle#2_METRO,NSN
PSS8 Bundle#1_METRO,NSN
PSS8 Bundle#2_METRO,NSN
PSS8_16_iRv,NSN
PSS8XBundle#1_METRO,NSN
PSS8XBundle#2_METRO,NSN
PSS8XKIT_METRO,NSN
SWL_100_LP_METRO,NSN
SWL_100OTN_LP_METRO,NSN
32030104,NSN
52443235,NSN
Synch cable 3m 75Ohm with 1.0/2.3 conn,NSN
SW Key upg in field- factory fee,NSN
Enterprise MW bands: 100 Mbps upg step,NSN
Capacity SW Lic step 100 to 200 Mbps,NSN
Capacity SW Lic step 200 to 400 Mbps,NSN
Capacity SW Licstep 500-1000 Mbps,NSN
Capacity SW Lic step 400 to 500 Mbps,NSN
Entreprise E-Band: 100 Mbps upgr step,NSN
CAT5e LAN cable [price per meter],NSN
CAT5e Cabel 3m (indoor),NSN
CAT5e STP LAN cable [price per meter],NSN
CAT5e STP LAN connector IP67 price/meter,NSN
Optical cable 50m Multimode,NSN
Optical cable 25m Multimode,NSN
Optical cable 100m Multimode,NSN
HODI-065R16M-GQ V1,NSN
Optical cable 100m Single Mode,NSN
Power Injector H/W 1xPoE outdoor AC,NSN
CAT5e Connector,NSN
Power Injector H/W 1xPoE indoor AC,NSN
02210160,NSN
14131262,NSN
52443245,NSN
132001215,NSN
301631694,NSN
301631693,NSN
301631692,NSN
301562799,NSN
301631696,NSN
302019794,NSN
52432777,NSN
1Z13AX005,NSN
1Z15AX001,NSN
1Z15AX003,NSN
1Z15AX006,NSN
1Z18AX003,NSN
1Z18AX006,NSN
1Z23AX003,NSN
1Z23AX006,NSN
1Z26AX001,NSN
1Z26AX003,NSN
1Z26AX006,NSN
1Z28AX006,NSN
1Z38AX004,NSN
1SCSI0510,NSN
1SCSI10,NSN
1SCSI1510,NSN
1SCSI2010,NSN
13-38 GHz 0.3mt INT HP SP LP 1+0,NSN
13-38 GHz 0.6mt INT HP SP LP 1+0,NSN
1Y13AY005,NSN
1Y13AY006,NSN
1Y13AY007,NSN
1Y13AY008,NSN
13-38 GHz 1.2mt INT HP SP LP 1+0,NSN
1Z32AX001,NSN
1Z32AX004,NSN
13 GHz 0.6mt EXTHP DP LP,NSN
1V42AX001,NSN
1V42AX004,NSN
1W423U005,NSN
1B423U005,NSN
1YYYAY010,NSN
1Y13AY005D,NSN
1Y13AY008D,NSN
1Y42AY005,NSN
1B383U005,NSN
1Z80AX003,NSN
1Z80AX001,NSN
1D80AX003,NSN
1D80AX001,NSN
MBL bonding up to 25 Gbps,NSN
1SUBD2510,NSN
1M80A705,NSN
MBL bonding up to 10 Gbps,NSN
1P80A705H,NSN
1P80A705L,NSN
1DCPOW10,NSN
80HDX Base capacity 2000 Mbps,NSN
80HDX Base capacity 10 Gbps,NSN
Installation kit outdoor,NSN
Installation kit indoor,NSN
Power supply cable indoor,NSN
Power supply cable outdoor,NSN
OUTDOOR CONNECTOR FOR POWER SUPPLY CABLE,NSN
Cable for ALFOplus interconnection,NSN
SELF LOCKING CLAMP FOR 1 ETHERNET CABLE,NSN
SELF LOCKING CLAMP FOR 2 ETHERNET CABLE,NSN
AGC MEASURE CABLE FOR ALIGNEMENT,NSN
